grid_id,rainfall
2211,0.6749208993029993
2212,0.6338541583123818
2213,0.5898058464864159
2214,0.5765573603840547
2215,0.5446750729823479
2216,0.5317645717327444
2217,0.5311697208822996
2218,0.5621388797765751
2219,0.5710108022971021
2220,0.5220755558050671
2221,0.4920735847249103
2222,0.4858376684718552
2223,0.46871879741032485
2224,0.45787050908201526
2225,0.4630685711506834
2226,0.42619159977111215
2227,0.42228227504346183
2228,0.43305843122652715
2229,0.4108282616461034
2230,0.24602668847886658
2231,0.06443777432696818
2232,0.029722621805332583
2233,0.09699924336603931
2234,0.16173898595775152
2235,0.2722659420358421
2236,0.3492038470780656
2237,0.42276438574922365
2238,0.4684450912755993
2239,0.48056895307475395
2240,0.507427079041363
2241,0.5268660590257013
2242,0.5491626039840217
2243,0.564247589158511
2244,0.5791585048005515
2245,0.588711312650667
2246,0.5880355883020097
2247,0.5929744138565826
2248,0.610889285961983
2249,0.6045502117406983
2250,0.6026810440778955
2251,0.6207090925225901
2252,0.6250265478838414
2253,0.6205065795973937
2254,0.5933939278667554
2255,0.5814543030663297
2256,0.5884288411734347
2257,0.5504430081396704
2258,0.5107111571129271
2259,0.5448928007781899
2260,0.5698028728005888
2261,0.5919011675859958
2262,0.6157970281373376
2263,0.6074330461354597
2264,0.6464395463090754
2265,0.6525129422922542
2266,0.6046908365284339
2267,0.5636162036663508
2268,0.6066232337037674
2269,0.6512174475515566
2270,0.6681468296969649
2271,0.6646596697261488
2272,0.6556086298911176
2273,0.6304633979345544
2274,0.6079850686874053
2275,0.5655796036370171
2276,0.5477297238129212
2277,0.5347124678418277
2278,0.5329205935707965
2279,0.5526587328215916
2280,0.5148144945962171
2281,0.5107584287968971
2282,0.5068566718959376
2283,0.4614459714314731
2284,0.49001917952297874
2285,0.48519364309947627
2286,0.44290888186388017
2287,0.4042215735247992
2288,0.4045378407172719
2289,0.3667691030249907
2290,0.2804909684450857
2291,0.25677032488078977
2292,0.16574914077568578
2293,0.20121766475664768
2294,0.22275570169267586
2295,0.2832517123377383
2296,0.37975484408769034
2297,0.441734092874636
2298,0.4654299622514051
2299,0.4877691865163774
2300,0.5093059166581362
2301,0.517755603754166
2302,0.5348343026062253
2303,0.568679026555534
2304,0.5999494432435505
2305,0.5956434087470049
2306,0.5807459481116636
2307,0.5741218424270444
2308,0.5623594150128947
2309,0.5675434190669334
2310,0.585392633605855
2311,0.6114439264007556
